"","stimuliShown","stim1","stim2","pair_type","response","reward","ID","participant","stim_chosen","typeOfChoice","highChosen","riskChosen","forced","choices","win","correct","risky","trial","trial_cont","trial_id","block_soc","trial_n","trigger_integer","eye_choice","left_rew_dbl","right_rew_dbl"
"4100",24,2,4,"different","0",60,"sub-010","sub-010",2,5,1,NA,0,1,NA,1,NA,112,112,472,"out-group",112,24,"0",60,42
"4101",42,4,2,"different","1",68,"sub-010","sub-010",2,5,1,NA,0,0,NA,1,NA,113,113,473,"out-group",113,42,"1",38,68
"4102",34,3,4,"both_low","1",47,"sub-010","sub-010",4,6,NA,0,0,0,-1,NA,0,114,114,474,"out-group",114,34,"1",7,47
"4103",41,4,1,"different","1",40,"sub-010","sub-010",1,3,1,NA,0,0,NA,1,NA,115,115,475,"out-group",115,41,"1",39,40
"4104",21,2,1,"both_high","1",89,"sub-010","sub-010",1,1,NA,1,0,0,1,NA,1,116,116,476,"out-group",116,21,"1",66,89
"4105",14,1,4,"different","0",68,"sub-010","sub-010",1,3,1,NA,0,1,NA,1,NA,117,117,477,"out-group",117,14,"0",68,41
"4106",23,2,3,"different","0",62,"sub-010","sub-010",2,4,1,NA,0,1,NA,1,NA,118,118,478,"out-group",118,23,"0",62,16
"4107",23,2,3,"different","0",60,"sub-010","sub-010",2,4,1,NA,0,1,NA,1,NA,119,119,479,"out-group",119,23,"0",60,44
"4108",13,1,3,"different","0",65,"sub-010","sub-010",1,2,1,NA,0,1,NA,1,NA,120,120,480,"out-group",120,13,"0",65,42
"4109",21,2,1,"both_high","1",47,"sub-010","sub-010",1,1,NA,1,0,0,1,NA,1,121,121,481,"out-group",121,21,"1",59,47
"4110",23,2,3,"different","0",52,"sub-010","sub-010",2,4,1,NA,0,1,NA,1,NA,122,122,482,"out-group",122,23,"0",52,51
"4111",31,3,1,"different","0",50,"sub-010","sub-010",3,2,0,NA,0,1,NA,0,NA,123,123,483,"out-group",123,31,"0",50,77
"4112",43,4,3,"both_low","1",28,"sub-010","sub-010",3,6,NA,1,0,0,-1,NA,1,124,124,484,"out-group",124,43,"1",39,28
"4113",24,2,4,"different","0",62,"sub-010","sub-010",2,5,1,NA,0,1,NA,1,NA,125,125,485,"out-group",125,24,"0",62,39
"4114",32,3,2,"different","1",63,"sub-010","sub-010",2,4,1,NA,0,0,NA,1,NA,126,126,486,"out-group",126,32,"1",63,63
"4115",42,4,2,"different","1",64,"sub-010","sub-010",2,5,1,NA,0,0,NA,1,NA,127,127,487,"out-group",127,42,"1",42,64
"4116",43,4,3,"both_low","1",64,"sub-010","sub-010",3,6,NA,1,0,0,-1,NA,1,128,128,488,"out-group",128,43,"1",49,64
"4117",43,4,3,"both_low","1",57,"sub-010","sub-010",3,6,NA,1,0,0,-1,NA,1,129,129,489,"out-group",129,43,"1",43,57
"4118",24,2,4,"different","0",59,"sub-010","sub-010",2,5,1,NA,0,1,NA,1,NA,130,130,490,"out-group",130,24,"0",59,34
"4119",23,2,3,"different","0",60,"sub-010","sub-010",2,4,1,NA,0,1,NA,1,NA,131,131,491,"out-group",131,23,"0",60,40
"4120",34,3,4,"both_low","1",48,"sub-010","sub-010",4,6,NA,0,0,0,-1,NA,0,132,132,492,"out-group",132,34,"1",24,48
"4121",41,4,1,"different","0",31,"sub-010","sub-010",4,3,0,NA,0,1,NA,0,NA,133,133,493,"out-group",133,41,"0",31,27
"4122",12,1,2,"both_high","0",52,"sub-010","sub-010",1,1,NA,1,0,1,1,NA,1,134,134,494,"out-group",134,12,"0",52,51
"4123",32,3,2,"different","1",48,"sub-010","sub-010",2,4,1,NA,0,0,NA,1,NA,135,135,495,"out-group",135,32,"1",38,48
"4124",13,1,3,"different","0",67,"sub-010","sub-010",1,2,1,NA,0,1,NA,1,NA,136,136,496,"out-group",136,13,"0",67,66
"4125",41,4,1,"different","0",33,"sub-010","sub-010",4,3,0,NA,0,1,NA,0,NA,137,137,497,"out-group",137,41,"0",33,69
"4126",34,3,4,"both_low","1",40,"sub-010","sub-010",4,6,NA,0,0,0,-1,NA,0,138,138,498,"out-group",138,34,"1",25,40
"4127",21,2,1,"both_high","0",57,"sub-010","sub-010",2,1,NA,0,0,1,1,NA,0,139,139,499,"out-group",139,21,"0",57,82
"4128",14,1,4,"different","1",38,"sub-010","sub-010",4,3,0,NA,0,0,NA,0,NA,140,140,500,"out-group",140,14,"1",38,38
"4129",32,3,2,"different","1",58,"sub-010","sub-010",2,4,1,NA,0,0,NA,1,NA,141,141,501,"out-group",141,32,"1",27,58
"4130",42,4,2,"different","0",43,"sub-010","sub-010",4,5,0,NA,0,1,NA,0,NA,142,142,502,"out-group",142,42,"0",43,52
"4131",32,3,2,"different","1",58,"sub-010","sub-010",2,4,1,NA,0,0,NA,1,NA,143,143,503,"out-group",143,32,"1",31,58
"4132",12,1,2,"both_high","1",66,"sub-010","sub-010",2,1,NA,0,0,0,1,NA,0,144,144,504,"out-group",144,12,"1",68,66
"4133",23,2,3,"different","1",34,"sub-010","sub-010",3,4,0,NA,0,0,NA,0,NA,145,145,505,"out-group",145,23,"1",65,34
"4134",23,2,3,"different","0",53,"sub-010","sub-010",2,4,1,NA,0,1,NA,1,NA,146,146,506,"out-group",146,23,"0",53,36
"4135",21,2,1,"both_high","1",77,"sub-010","sub-010",1,1,NA,1,0,0,1,NA,1,147,147,507,"out-group",147,21,"1",69,77
"4136",32,3,2,"different","1",65,"sub-010","sub-010",2,4,1,NA,0,0,NA,1,NA,148,148,508,"out-group",148,32,"1",9,65
"4137",13,1,3,"different","1",53,"sub-010","sub-010",3,2,0,NA,0,0,NA,0,NA,149,149,509,"out-group",149,13,"1",42,53
"4138",13,1,3,"different","0",47,"sub-010","sub-010",1,2,1,NA,0,1,NA,1,NA,150,150,510,"out-group",150,13,"0",47,23
"4139",14,1,4,"different","0",61,"sub-010","sub-010",1,3,1,NA,0,1,NA,1,NA,151,151,511,"out-group",151,14,"0",61,50
"4140",12,1,2,"both_high","0",70,"sub-010","sub-010",1,1,NA,1,0,1,1,NA,1,152,152,512,"out-group",152,12,"0",70,69
"4141",13,1,3,"different","0",31,"sub-010","sub-010",1,2,1,NA,0,1,NA,1,NA,153,153,513,"out-group",153,13,"0",31,58
"4142",23,2,3,"different","0",71,"sub-010","sub-010",2,4,1,NA,0,1,NA,1,NA,154,154,514,"out-group",154,23,"0",71,23
"4143",31,3,1,"different","1",52,"sub-010","sub-010",1,2,1,NA,0,0,NA,1,NA,155,155,515,"out-group",155,31,"1",57,52
"4144",41,4,1,"different","1",36,"sub-010","sub-010",1,3,1,NA,0,0,NA,1,NA,156,156,516,"out-group",156,41,"1",38,36
"4145",42,4,2,"different","1",65,"sub-010","sub-010",2,5,1,NA,0,0,NA,1,NA,157,157,517,"out-group",157,42,"1",32,65
"4146",42,4,2,"different","1",56,"sub-010","sub-010",2,5,1,NA,0,0,NA,1,NA,158,158,518,"out-group",158,42,"1",46,56
"4147",32,3,2,"different","1",60,"sub-010","sub-010",2,4,1,NA,0,0,NA,1,NA,159,159,519,"out-group",159,32,"1",40,60
"4148",21,2,1,"both_high","0",65,"sub-010","sub-010",2,1,NA,0,0,1,1,NA,0,160,160,520,"out-group",160,21,"0",65,34
"4149",14,1,4,"different","1",41,"sub-010","sub-010",4,3,0,NA,0,0,NA,0,NA,161,161,521,"out-group",161,14,"1",93,41
"4150",34,3,4,"both_low","1",40,"sub-010","sub-010",4,6,NA,0,0,0,-1,NA,0,162,162,522,"out-group",162,34,"1",60,40
"4151",41,4,1,"different","1",39,"sub-010","sub-010",1,3,1,NA,0,0,NA,1,NA,163,163,523,"out-group",163,41,"1",46,39
"4152",41,4,1,"different","1",78,"sub-010","sub-010",1,3,1,NA,0,0,NA,1,NA,164,164,524,"out-group",164,41,"1",46,78
"4153",32,3,2,"different","1",59,"sub-010","sub-010",2,4,1,NA,0,0,NA,1,NA,165,165,525,"out-group",165,32,"1",39,59
"4154",12,1,2,"both_high","1",60,"sub-010","sub-010",2,1,NA,0,0,0,1,NA,0,166,166,526,"out-group",166,12,"1",63,60
"4155",13,1,3,"different","1",34,"sub-010","sub-010",3,2,0,NA,0,0,NA,0,NA,167,167,527,"out-group",167,13,"1",51,34
"4156",12,1,2,"both_high","1",57,"sub-010","sub-010",2,1,NA,0,0,0,1,NA,0,168,168,528,"out-group",168,12,"1",38,57
"4157",12,1,2,"both_high","0",58,"sub-010","sub-010",1,1,NA,1,0,1,1,NA,1,169,169,529,"out-group",169,12,"0",58,61
"4158",23,2,3,"different","0",58,"sub-010","sub-010",2,4,1,NA,0,1,NA,1,NA,170,170,530,"out-group",170,23,"0",58,36
"4159",34,3,4,"both_low","1",44,"sub-010","sub-010",4,6,NA,0,0,0,-1,NA,0,171,171,531,"out-group",171,34,"1",43,44
"4160",42,4,2,"different","1",59,"sub-010","sub-010",2,5,1,NA,0,0,NA,1,NA,172,172,532,"out-group",172,42,"1",38,59
"4161",43,4,3,"both_low","1",55,"sub-010","sub-010",3,6,NA,1,0,0,-1,NA,1,173,173,533,"out-group",173,43,"1",45,55
"4162",13,1,3,"different","1",48,"sub-010","sub-010",3,2,0,NA,0,0,NA,0,NA,174,174,534,"out-group",174,13,"1",32,48
"4163",24,2,4,"different","0",50,"sub-010","sub-010",2,5,1,NA,0,1,NA,1,NA,175,175,535,"out-group",175,24,"0",50,40
"4164",31,3,1,"different","1",57,"sub-010","sub-010",1,2,1,NA,0,0,NA,1,NA,176,176,536,"out-group",176,31,"1",68,57
"4165",42,4,2,"different","1",55,"sub-010","sub-010",2,5,1,NA,0,0,NA,1,NA,177,177,537,"out-group",177,42,"1",44,55
"4166",23,2,3,"different","1",11,"sub-010","sub-010",3,4,0,NA,0,0,NA,0,NA,178,178,538,"out-group",178,23,"1",53,11
"4167",21,2,1,"both_high","0",58,"sub-010","sub-010",2,1,NA,0,0,1,1,NA,0,179,179,539,"out-group",179,21,"0",58,54
"4168",23,2,3,"different","1",22,"sub-010","sub-010",3,4,0,NA,0,0,NA,0,NA,180,180,540,"out-group",180,23,"1",72,22
"4169",23,2,3,"different","0",58,"sub-013","sub-013",2,4,1,NA,0,1,NA,1,NA,1,1,1,"baseline",1,23,"0",58,52
"4170",23,2,3,"different","1",48,"sub-013","sub-013",3,4,0,NA,0,0,NA,0,NA,2,2,2,"baseline",2,23,"1",64,48
"4171",24,2,4,"different","1",38,"sub-013","sub-013",4,5,0,NA,0,0,NA,0,NA,3,3,3,"baseline",3,24,"1",53,38
"4172",32,3,2,"different","1",51,"sub-013","sub-013",2,4,1,NA,0,0,NA,1,NA,4,4,4,"baseline",4,32,"1",14,51
"4173",41,4,1,"different","1",69,"sub-013","sub-013",1,3,1,NA,0,0,NA,1,NA,5,5,5,"baseline",5,41,"1",36,69
"4174",13,1,3,"different","1",40,"sub-013","sub-013",3,2,0,NA,0,0,NA,0,NA,6,6,6,"baseline",6,13,"1",54,40
"4175",21,2,1,"both_high","1",57,"sub-013","sub-013",1,1,NA,1,0,0,1,NA,1,7,7,7,"baseline",7,21,"1",55,57
"4176",31,3,1,"different","0",46,"sub-013","sub-013",3,2,0,NA,0,1,NA,0,NA,8,8,8,"baseline",8,31,"0",46,47
"4177",12,1,2,"both_high","1",60,"sub-013","sub-013",2,1,NA,0,0,0,1,NA,0,9,9,9,"baseline",9,12,"1",61,60
"4178",43,4,3,"both_low","1",69,"sub-013","sub-013",3,6,NA,1,0,0,-1,NA,1,10,10,10,"baseline",10,43,"1",30,69
"4179",13,1,3,"different","1",35,"sub-013","sub-013",3,2,0,NA,0,0,NA,0,NA,11,11,11,"baseline",11,13,"1",81,35
"4180",24,2,4,"different","1",34,"sub-013","sub-013",4,5,0,NA,0,0,NA,0,NA,12,12,12,"baseline",12,24,"1",59,34
"4181",32,3,2,"different","0",31,"sub-013","sub-013",3,4,0,NA,0,1,NA,0,NA,13,13,13,"baseline",13,32,"0",31,56
"4182",42,4,2,"different","0",28,"sub-013","sub-013",4,5,0,NA,0,1,NA,0,NA,14,14,14,"baseline",14,42,"0",28,58
"4183",13,1,3,"different","1",39,"sub-013","sub-013",3,2,0,NA,0,0,NA,0,NA,15,15,15,"baseline",15,13,"1",47,39
"4184",43,4,3,"both_low","0",41,"sub-013","sub-013",4,6,NA,0,0,1,-1,NA,0,16,16,16,"baseline",16,43,"0",41,66
"4185",34,3,4,"both_low","1",44,"sub-013","sub-013",4,6,NA,0,0,0,-1,NA,0,17,17,17,"baseline",17,34,"1",18,44
"4186",43,4,3,"both_low","1",11,"sub-013","sub-013",3,6,NA,1,0,0,-1,NA,1,18,18,18,"baseline",18,43,"1",38,11
"4187",41,4,1,"different","1",77,"sub-013","sub-013",1,3,1,NA,0,0,NA,1,NA,19,19,19,"baseline",19,41,"1",46,77
"4188",41,4,1,"different","1",58,"sub-013","sub-013",1,3,1,NA,0,0,NA,1,NA,20,20,20,"baseline",20,41,"1",35,58
"4189",21,2,1,"both_high","1",48,"sub-013","sub-013",1,1,NA,1,0,0,1,NA,1,21,21,21,"baseline",21,21,"1",56,48
"4190",12,1,2,"both_high","1",49,"sub-013","sub-013",2,1,NA,0,0,0,1,NA,0,22,22,22,"baseline",22,12,"1",55,49
"4191",41,4,1,"different","1",75,"sub-013","sub-013",1,3,1,NA,0,0,NA,1,NA,23,23,23,"baseline",23,41,"1",40,75
"4192",34,3,4,"both_low","0",32,"sub-013","sub-013",3,6,NA,1,0,1,-1,NA,1,24,24,24,"baseline",24,34,"0",32,48
"4193",13,1,3,"different","1",40,"sub-013","sub-013",3,2,0,NA,0,0,NA,0,NA,25,25,25,"baseline",25,13,"1",56,40
"4194",13,1,3,"different","1",36,"sub-013","sub-013",3,2,0,NA,0,0,NA,0,NA,26,26,26,"baseline",26,13,"1",76,36
"4195",34,3,4,"both_low","0",25,"sub-013","sub-013",3,6,NA,1,0,1,-1,NA,1,27,27,27,"baseline",27,34,"0",25,37
"4196",14,1,4,"different","0",54,"sub-013","sub-013",1,3,1,NA,0,1,NA,1,NA,28,28,28,"baseline",28,14,"0",54,48
"4197",21,2,1,"both_high","1",44,"sub-013","sub-013",1,1,NA,1,0,0,1,NA,1,29,29,29,"baseline",29,21,"1",67,44
"4198",12,1,2,"both_high","1",61,"sub-013","sub-013",2,1,NA,0,0,0,1,NA,0,30,30,30,"baseline",30,12,"1",61,61
"4199",24,2,4,"different","1",31,"sub-013","sub-013",4,5,0,NA,0,0,NA,0,NA,31,31,31,"baseline",31,24,"1",61,31
"4200",31,3,1,"different","0",22,"sub-013","sub-013",3,2,0,NA,0,1,NA,0,NA,32,32,32,"baseline",32,31,"0",22,80
"4201",31,3,1,"different","1",51,"sub-013","sub-013",1,2,1,NA,0,0,NA,1,NA,33,33,33,"baseline",33,31,"1",49,51
"4202",23,2,3,"different","1",20,"sub-013","sub-013",3,4,0,NA,0,0,NA,0,NA,34,34,34,"baseline",34,23,"1",68,20
"4203",41,4,1,"different","1",82,"sub-013","sub-013",1,3,1,NA,0,0,NA,1,NA,35,35,35,"baseline",35,41,"1",34,82
"4204",24,2,4,"different","1",41,"sub-013","sub-013",4,5,0,NA,0,0,NA,0,NA,36,36,36,"baseline",36,24,"1",48,41
"4205",41,4,1,"different","1",65,"sub-013","sub-013",1,3,1,NA,0,0,NA,1,NA,37,37,37,"baseline",37,41,"1",32,65
"4206",43,4,3,"both_low","1",58,"sub-013","sub-013",3,6,NA,1,0,0,-1,NA,1,38,38,38,"baseline",38,43,"1",45,58
"4207",21,2,1,"both_high","0",67,"sub-013","sub-013",2,1,NA,0,0,1,1,NA,0,39,39,39,"baseline",39,21,"0",67,27
"4208",14,1,4,"different","1",34,"sub-013","sub-013",4,3,0,NA,0,0,NA,0,NA,40,40,40,"baseline",40,14,"1",67,34
"4209",43,4,3,"both_low","1",12,"sub-013","sub-013",3,6,NA,1,0,0,-1,NA,1,41,41,41,"baseline",41,43,"1",40,12
"4210",34,3,4,"both_low","0",42,"sub-013","sub-013",3,6,NA,1,0,1,-1,NA,1,42,42,42,"baseline",42,34,"0",42,42
"4211",42,4,2,"different","1",57,"sub-013","sub-013",2,5,1,NA,0,0,NA,1,NA,43,43,43,"baseline",43,42,"1",34,57
"4212",42,4,2,"different","1",58,"sub-013","sub-013",2,5,1,NA,0,0,NA,1,NA,44,44,44,"baseline",44,42,"1",32,58
"4213",24,2,4,"different","0",61,"sub-013","sub-013",2,5,1,NA,0,1,NA,1,NA,45,45,45,"baseline",45,24,"0",61,40
"4214",12,1,2,"both_high","1",72,"sub-013","sub-013",2,1,NA,0,0,0,1,NA,0,46,46,46,"baseline",46,12,"1",31,72
"4215",23,2,3,"different","1",73,"sub-013","sub-013",3,4,0,NA,0,0,NA,0,NA,47,47,47,"baseline",47,23,"1",66,73
"4216",23,2,3,"different","1",49,"sub-013","sub-013",3,4,0,NA,0,0,NA,0,NA,48,48,48,"baseline",48,23,"1",62,49
"4217",41,4,1,"different","1",32,"sub-013","sub-013",1,3,1,NA,0,0,NA,1,NA,49,49,49,"baseline",49,41,"1",32,32
"4218",43,4,3,"both_low","1",51,"sub-013","sub-013",3,6,NA,1,0,0,-1,NA,1,50,50,50,"baseline",50,43,"1",40,51
"4219",21,2,1,"both_high","1",78,"sub-013","sub-013",1,1,NA,1,0,0,1,NA,1,51,51,51,"baseline",51,21,"1",65,78
"4220",24,2,4,"different","1",39,"sub-013","sub-013",4,5,0,NA,0,0,NA,0,NA,52,52,52,"baseline",52,24,"1",65,39
"4221",23,2,3,"different","1",35,"sub-013","sub-013",3,4,0,NA,0,0,NA,0,NA,53,53,53,"baseline",53,23,"1",64,35
"4222",23,2,3,"different","0",63,"sub-013","sub-013",2,4,1,NA,0,1,NA,1,NA,54,54,54,"baseline",54,23,"0",63,53
"4223",31,3,1,"different","1",42,"sub-013","sub-013",1,2,1,NA,0,0,NA,1,NA,55,55,55,"baseline",55,31,"1",64,42
"4224",21,2,1,"both_high","1",82,"sub-013","sub-013",1,1,NA,1,0,0,1,NA,1,56,56,56,"baseline",56,21,"1",54,82
"4225",23,2,3,"different","1",43,"sub-013","sub-013",3,4,0,NA,0,0,NA,0,NA,57,57,57,"baseline",57,23,"1",63,43
"4226",32,3,2,"different","1",61,"sub-013","sub-013",2,4,1,NA,0,0,NA,1,NA,58,58,58,"baseline",58,32,"1",63,61
"4227",24,2,4,"different","1",41,"sub-013","sub-013",4,5,0,NA,0,0,NA,0,NA,59,59,59,"baseline",59,24,"1",62,41
"4228",14,1,4,"different","1",44,"sub-013","sub-013",4,3,0,NA,0,0,NA,0,NA,60,60,60,"baseline",60,14,"1",89,44
"4229",31,3,1,"different","0",50,"sub-013","sub-013",3,2,0,NA,0,1,NA,0,NA,61,61,61,"baseline",61,31,"0",50,52
"4230",21,2,1,"both_high","1",33,"sub-013","sub-013",1,1,NA,1,0,0,1,NA,1,62,62,62,"baseline",62,21,"1",52,33
"4231",24,2,4,"different","1",37,"sub-013","sub-013",4,5,0,NA,0,0,NA,0,NA,63,63,63,"baseline",63,24,"1",59,37
"4232",31,3,1,"different","1",64,"sub-013","sub-013",1,2,1,NA,0,0,NA,1,NA,64,64,64,"baseline",64,31,"1",57,64
"4233",43,4,3,"both_low","1",38,"sub-013","sub-013",3,6,NA,1,0,0,-1,NA,1,65,65,65,"baseline",65,43,"1",35,38
"4234",13,1,3,"different","1",67,"sub-013","sub-013",3,2,0,NA,0,0,NA,0,NA,66,66,66,"baseline",66,13,"1",88,67
"4235",43,4,3,"both_low","1",55,"sub-013","sub-013",3,6,NA,1,0,0,-1,NA,1,67,67,67,"baseline",67,43,"1",40,55
"4236",34,3,4,"both_low","1",46,"sub-013","sub-013",4,6,NA,0,0,0,-1,NA,0,68,68,68,"baseline",68,34,"1",27,46
"4237",31,3,1,"different","1",62,"sub-013","sub-013",1,2,1,NA,0,0,NA,1,NA,69,69,69,"baseline",69,31,"1",46,62
"4238",13,1,3,"different","1",30,"sub-013","sub-013",3,2,0,NA,0,0,NA,0,NA,70,70,70,"baseline",70,13,"1",79,30
"4239",32,3,2,"different","1",54,"sub-013","sub-013",2,4,1,NA,0,0,NA,1,NA,71,71,71,"baseline",71,32,"1",28,54
"4240",42,4,2,"different","0",43,"sub-013","sub-013",4,5,0,NA,0,1,NA,0,NA,72,72,72,"baseline",72,42,"0",43,57
"4241",13,1,3,"different","0",83,"sub-013","sub-013",1,2,1,NA,0,1,NA,1,NA,73,73,73,"baseline",73,13,"0",83,68
"4242",32,3,2,"different","1",57,"sub-013","sub-013",2,4,1,NA,0,0,NA,1,NA,74,74,74,"baseline",74,32,"1",19,57
"4243",13,1,3,"different","0",84,"sub-013","sub-013",1,2,1,NA,0,1,NA,1,NA,75,75,75,"baseline",75,13,"0",84,13
"4244",31,3,1,"different","1",73,"sub-013","sub-013",1,2,1,NA,0,0,NA,1,NA,76,76,76,"baseline",76,31,"1",23,73
"4245",31,3,1,"different","1",74,"sub-013","sub-013",1,2,1,NA,0,0,NA,1,NA,77,77,77,"baseline",77,31,"1",44,74
"4246",12,1,2,"both_high","0",40,"sub-013","sub-013",1,1,NA,1,0,1,1,NA,1,78,78,78,"baseline",78,12,"0",40,55
"4247",21,2,1,"both_high","0",59,"sub-013","sub-013",2,1,NA,0,0,1,1,NA,0,79,79,79,"baseline",79,21,"0",59,60
"4248",21,2,1,"both_high","0",70,"sub-013","sub-013",2,1,NA,0,0,1,1,NA,0,80,80,80,"baseline",80,21,"0",70,51
"4249",42,4,2,"different","1",59,"sub-013","sub-013",2,5,1,NA,0,0,NA,1,NA,81,81,81,"baseline",81,42,"1",31,59
"4250",34,3,4,"both_low","0",39,"sub-013","sub-013",3,6,NA,1,0,1,-1,NA,1,82,82,82,"baseline",82,34,"0",39,41
"4251",13,1,3,"different","0",55,"sub-013","sub-013",1,2,1,NA,0,1,NA,1,NA,83,83,83,"baseline",83,13,"0",55,32
"4252",12,1,2,"both_high","1",66,"sub-013","sub-013",2,1,NA,0,0,0,1,NA,0,84,84,84,"baseline",84,12,"1",87,66
"4253",12,1,2,"both_high","1",60,"sub-013","sub-013",2,1,NA,0,0,0,1,NA,0,85,85,85,"baseline",85,12,"1",60,60
"4254",32,3,2,"different","1",66,"sub-013","sub-013",2,4,1,NA,0,0,NA,1,NA,86,86,86,"baseline",86,32,"1",50,66
"4255",14,1,4,"different","0",70,"sub-013","sub-013",1,3,1,NA,0,1,NA,1,NA,87,87,87,"baseline",87,14,"0",70,49
"4256",32,3,2,"different","1",69,"sub-013","sub-013",2,4,1,NA,0,0,NA,1,NA,88,88,88,"baseline",88,32,"1",41,69
"4257",34,3,4,"both_low","1",37,"sub-013","sub-013",4,6,NA,0,0,0,-1,NA,0,89,89,89,"baseline",89,34,"1",33,37
"4258",14,1,4,"different","0",62,"sub-013","sub-013",1,3,1,NA,0,1,NA,1,NA,90,90,90,"baseline",90,14,"0",62,47
"4259",42,4,2,"different","0",39,"sub-013","sub-013",4,5,0,NA,0,1,NA,0,NA,91,91,91,"baseline",91,42,"0",39,62
"4260",14,1,4,"different","1",50,"sub-013","sub-013",4,3,0,NA,0,0,NA,0,NA,92,92,92,"baseline",92,14,"1",75,50
"4261",34,3,4,"both_low","1",47,"sub-013","sub-013",4,6,NA,0,0,0,-1,NA,0,93,93,93,"baseline",93,34,"1",36,47
"4262",34,3,4,"both_low","0",7,"sub-013","sub-013",3,6,NA,1,0,1,-1,NA,1,94,94,94,"baseline",94,34,"0",7,43
"4263",34,3,4,"both_low","1",29,"sub-013","sub-013",4,6,NA,0,0,0,-1,NA,0,95,95,95,"baseline",95,34,"1",42,29
"4264",32,3,2,"different","0",48,"sub-013","sub-013",3,4,0,NA,0,1,NA,0,NA,96,96,96,"baseline",96,32,"0",48,62
"4265",12,1,2,"both_high","0",49,"sub-013","sub-013",1,1,NA,1,0,1,1,NA,1,97,97,97,"baseline",97,12,"0",49,57
"4266",43,4,3,"both_low","1",21,"sub-013","sub-013",3,6,NA,1,0,0,-1,NA,1,98,98,98,"baseline",98,43,"1",33,21
"4267",13,1,3,"different","0",53,"sub-013","sub-013",1,2,1,NA,0,1,NA,1,NA,99,99,99,"baseline",99,13,"0",53,41
"4268",24,2,4,"different","1",41,"sub-013","sub-013",4,5,0,NA,0,0,NA,0,NA,100,100,100,"baseline",100,24,"1",55,41
"4269",41,4,1,"different","1",36,"sub-013","sub-013",1,3,1,NA,0,0,NA,1,NA,101,101,101,"baseline",101,41,"1",51,36
"4270",43,4,3,"both_low","1",31,"sub-013","sub-013",3,6,NA,1,0,0,-1,NA,1,102,102,102,"baseline",102,43,"1",46,31
"4271",43,4,3,"both_low","1",62,"sub-013","sub-013",3,6,NA,1,0,0,-1,NA,1,103,103,103,"baseline",103,43,"1",44,62
"4272",21,2,1,"both_high","1",34,"sub-013","sub-013",1,1,NA,1,0,0,1,NA,1,104,104,104,"baseline",104,21,"1",58,34
"4273",42,4,2,"different","1",62,"sub-013","sub-013",2,5,1,NA,0,0,NA,1,NA,105,105,105,"baseline",105,42,"1",33,62
"4274",31,3,1,"different","1",64,"sub-013","sub-013",1,2,1,NA,0,0,NA,1,NA,106,106,106,"baseline",106,31,"1",62,64
"4275",24,2,4,"different","1",50,"sub-013","sub-013",4,5,0,NA,0,0,NA,0,NA,107,107,107,"baseline",107,24,"1",58,50
"4276",14,1,4,"different","1",42,"sub-013","sub-013",4,3,0,NA,0,0,NA,0,NA,108,108,108,"baseline",108,14,"1",58,42
"4277",23,2,3,"different","0",55,"sub-013","sub-013",2,4,1,NA,0,1,NA,1,NA,109,109,109,"baseline",109,23,"0",55,16
"4278",32,3,2,"different","1",71,"sub-013","sub-013",2,4,1,NA,0,0,NA,1,NA,110,110,110,"baseline",110,32,"1",52,71
"4279",43,4,3,"both_low","0",36,"sub-013","sub-013",4,6,NA,0,0,1,-1,NA,0,111,111,111,"baseline",111,43,"0",36,45
"4280",31,3,1,"different","1",72,"sub-013","sub-013",1,2,1,NA,0,0,NA,1,NA,112,112,112,"baseline",112,31,"1",53,72
"4281",24,2,4,"different","0",52,"sub-013","sub-013",2,5,1,NA,0,1,NA,1,NA,113,113,113,"baseline",113,24,"0",52,49
"4282",12,1,2,"both_high","1",53,"sub-013","sub-013",2,1,NA,0,0,0,1,NA,0,114,114,114,"baseline",114,12,"1",38,53
"4283",32,3,2,"different","1",67,"sub-013","sub-013",2,4,1,NA,0,0,NA,1,NA,115,115,115,"baseline",115,32,"1",59,67
"4284",43,4,3,"both_low","1",55,"sub-013","sub-013",3,6,NA,1,0,0,-1,NA,1,116,116,116,"baseline",116,43,"1",36,55
"4285",24,2,4,"different","0",51,"sub-013","sub-013",2,5,1,NA,0,1,NA,1,NA,117,117,117,"baseline",117,24,"0",51,43
"4286",12,1,2,"both_high","0",70,"sub-013","sub-013",1,1,NA,1,0,1,1,NA,1,118,118,118,"baseline",118,12,"0",70,60
"4287",23,2,3,"different","1",44,"sub-013","sub-013",3,4,0,NA,0,0,NA,0,NA,119,119,119,"baseline",119,23,"1",70,44
"4288",31,3,1,"different","1",91,"sub-013","sub-013",1,2,1,NA,0,0,NA,1,NA,120,120,120,"baseline",120,31,"1",47,91
"4289",42,4,2,"different","0",38,"sub-013","sub-013",4,5,0,NA,0,1,NA,0,NA,121,121,121,"baseline",121,42,"0",38,62
"4290",34,3,4,"both_low","0",56,"sub-013","sub-013",3,6,NA,1,0,1,-1,NA,1,122,122,122,"baseline",122,34,"0",56,38
"4291",13,1,3,"different","0",48,"sub-013","sub-013",1,2,1,NA,0,1,NA,1,NA,123,123,123,"baseline",123,13,"0",48,34
"4292",31,3,1,"different","1",56,"sub-013","sub-013",1,2,1,NA,0,0,NA,1,NA,124,124,124,"baseline",124,31,"1",37,56
