"","stimuliShown","stim1","stim2","pair_type","response","reward","ID","participant","stim_chosen","typeOfChoice","highChosen","riskChosen","forced","choices","win","correct","risky","block_soc","trial_n","trigger_integer","eye_choice","left_rew_dbl","right_rew_dbl"
"745",34,3,4,"both_low","0",25,2,"sub-004",3,6,0,1,0,1,-1,0,1,"out-group",25,34,"0",25,42
"746",12,1,2,"both_high","0",50,2,"sub-004",1,1,0,1,0,1,1,0,1,"out-group",26,12,"0",50,55
"747",21,2,1,"both_high","0",58,2,"sub-004",2,1,0,0,0,1,1,0,0,"out-group",27,21,"0",58,75
"748",13,1,3,"different","0",37,2,"sub-004",1,2,1,0,0,1,1,1,0,"out-group",28,13,"0",37,53
"749",41,4,1,"different","1",43,2,"sub-004",1,3,1,0,0,0,1,1,0,"out-group",29,41,"1",34,43
"750",12,1,2,"both_high","0",51,2,"sub-004",1,1,1,1,0,1,1,1,1,"out-group",30,12,"0",51,61
"751",13,1,3,"different","1",18,2,"sub-004",3,2,0,1,0,0,1,0,1,"out-group",31,13,"1",78,18
"752",32,3,2,"different","0",55,2,"sub-004",3,4,0,1,0,1,1,0,1,"out-group",32,32,"0",55,59
"753",12,1,2,"both_high","0",84,2,"sub-004",1,1,0,1,0,1,1,0,1,"out-group",33,12,"0",84,65
"754",21,2,1,"both_high","1",63,2,"sub-004",1,1,0,1,0,0,1,0,1,"out-group",34,21,"1",53,63
"755",14,1,4,"different","0",52,2,"sub-004",1,3,1,1,0,1,1,1,1,"out-group",35,14,"0",52,38
"756",21,2,1,"both_high","1",88,2,"sub-004",1,1,1,1,0,0,1,1,1,"out-group",36,21,"1",65,88
"757",42,4,2,"different","0",34,2,"sub-004",4,5,0,1,0,1,1,0,1,"out-group",37,42,"0",34,60
"758",43,4,3,"both_low","0",50,2,"sub-004",4,6,0,0,0,1,-1,0,0,"out-group",38,43,"0",50,52
"759",21,2,1,"both_high","0",50,2,"sub-004",2,1,0,0,0,1,1,0,0,"out-group",39,21,"0",50,60
"760",23,2,3,"different","0",65,2,"sub-004",2,4,1,0,0,1,1,1,0,"out-group",40,23,"0",65,62
"761",41,4,1,"different","1",70,2,"sub-004",1,3,1,0,0,0,1,1,0,"out-group",41,41,"1",40,70
"762",23,2,3,"different","0",56,2,"sub-004",2,4,1,0,0,1,1,1,0,"out-group",42,23,"0",56,21
"763",31,3,1,"different","1",38,2,"sub-004",1,2,1,0,0,0,1,1,0,"out-group",43,31,"1",39,38
"764",34,3,4,"both_low","0",17,2,"sub-004",3,6,1,1,0,1,-1,1,1,"out-group",44,34,"0",17,51
"765",42,4,2,"different","1",64,2,"sub-004",2,5,1,1,0,0,-1,1,1,"out-group",45,42,"1",41,64
"766",13,1,3,"different","1",38,2,"sub-004",3,2,0,1,0,0,-1,0,1,"out-group",46,13,"1",56,38
"767",32,3,2,"different","1",56,2,"sub-004",2,4,1,1,0,0,-1,1,1,"out-group",47,32,"1",27,56
"768",43,4,3,"both_low","1",11,2,"sub-004",3,6,1,1,0,0,-1,1,1,"out-group",48,43,"1",44,11
"769",42,4,2,"different","1",62,2,"sub-004",2,5,1,1,0,0,-1,1,1,"out-group",49,42,"1",36,62
"770",21,2,1,"both_high","0",52,2,"sub-004",2,1,1,0,0,1,1,1,0,"out-group",50,21,"0",52,56
"771",12,1,2,"both_high","0",55,2,"sub-004",1,1,1,1,0,1,1,1,1,"out-group",51,12,"0",55,61
"772",12,1,2,"both_high","1",60,2,"sub-004",2,1,1,0,0,0,1,1,0,"out-group",52,12,"1",64,60
"773",24,2,4,"different","1",33,2,"sub-004",4,5,0,0,0,0,1,0,0,"out-group",53,24,"1",58,33
"774",42,4,2,"different","0",31,2,"sub-004",4,5,0,0,0,1,1,0,0,"out-group",54,42,"0",31,60
"775",24,2,4,"different","0",58,2,"sub-004",2,5,1,0,0,1,1,1,0,"out-group",55,24,"0",58,38
"776",14,1,4,"different","0",83,2,"sub-004",1,3,1,0,0,1,1,1,0,"out-group",56,14,"0",83,30
"777",42,4,2,"different","1",55,2,"sub-004",2,5,1,0,0,0,1,1,0,"out-group",57,42,"1",39,55
"778",12,1,2,"both_high","1",68,2,"sub-004",2,1,1,0,0,0,1,1,0,"out-group",58,12,"1",80,68
"779",34,3,4,"both_low","0",41,2,"sub-004",3,6,1,1,0,1,-1,1,1,"out-group",59,34,"0",41,29
"780",13,1,3,"different","0",73,2,"sub-004",1,2,1,1,0,1,-1,1,1,"out-group",60,13,"0",73,40
"781",14,1,4,"different","1",45,2,"sub-004",4,3,0,1,0,0,-1,0,1,"out-group",61,14,"1",45,45
"782",14,1,4,"different","0",33,2,"sub-004",1,3,1,1,0,1,-1,1,1,"out-group",62,14,"0",33,40
"783",32,3,2,"different","1",69,2,"sub-004",2,4,1,1,0,0,-1,1,1,"out-group",63,32,"1",69,69
"784",31,3,1,"different","1",59,2,"sub-004",1,2,1,1,0,0,-1,1,1,"out-group",64,31,"1",45,59
"785",13,1,3,"different","0",69,2,"sub-004",1,2,1,1,0,1,-1,1,1,"out-group",65,13,"0",69,9
"786",42,4,2,"different","1",67,2,"sub-004",2,5,1,1,0,0,-1,1,1,"out-group",66,42,"1",47,67
"787",42,4,2,"different","1",63,2,"sub-004",2,5,1,1,0,0,-1,1,1,"out-group",67,42,"1",35,63
"788",23,2,3,"different","0",60,2,"sub-004",2,4,1,1,0,1,-1,1,1,"out-group",68,23,"0",60,48
"789",23,2,3,"different","0",63,2,"sub-004",2,4,1,1,0,1,-1,1,1,"out-group",69,23,"0",63,43
"790",21,2,1,"both_high","1",58,2,"sub-004",1,1,1,1,0,0,1,1,1,"out-group",70,21,"1",63,58
"791",32,3,2,"different","1",57,2,"sub-004",2,4,1,1,0,0,1,1,1,"out-group",71,32,"1",28,57
"792",13,1,3,"different","0",70,2,"sub-004",1,2,1,1,0,1,1,1,1,"out-group",72,13,"0",70,23
"793",42,4,2,"different","1",51,2,"sub-004",2,5,1,1,0,0,1,1,1,"out-group",73,42,"1",46,51
"794",41,4,1,"different","1",63,2,"sub-004",1,3,1,1,0,0,1,1,1,"out-group",74,41,"1",42,63
"795",31,3,1,"different","1",57,2,"sub-004",1,2,1,1,0,0,1,1,1,"out-group",75,31,"1",46,57
"796",31,3,1,"different","1",64,2,"sub-004",1,2,1,1,0,0,1,1,1,"out-group",76,31,"1",27,64
"797",14,1,4,"different","0",31,2,"sub-004",1,3,1,1,0,1,1,1,1,"out-group",77,14,"0",31,45
"798",32,3,2,"different","1",66,2,"sub-004",2,4,1,1,0,0,1,1,1,"out-group",78,32,"1",23,66
"799",23,2,3,"different","0",51,2,"sub-004",2,4,1,1,0,1,1,1,1,"out-group",79,23,"0",51,52
"800",41,4,1,"different","1",68,2,"sub-004",1,3,1,1,0,0,1,1,1,"out-group",80,41,"1",46,68
"801",12,1,2,"both_high","0",77,2,"sub-004",1,1,1,1,0,1,1,1,1,"out-group",81,12,"0",77,62
"802",21,2,1,"both_high","1",40,2,"sub-004",1,1,1,1,0,0,1,1,1,"out-group",82,21,"1",52,40
"803",24,2,4,"different","0",64,2,"sub-004",2,5,1,1,0,1,1,1,1,"out-group",83,24,"0",64,39
"804",41,4,1,"different","1",52,2,"sub-004",1,3,1,1,0,0,1,1,1,"out-group",84,41,"1",42,52
"805",12,1,2,"both_high","1",51,2,"sub-004",2,1,1,0,0,0,1,1,0,"out-group",85,12,"1",49,51
"806",24,2,4,"different","1",40,2,"sub-004",4,5,0,0,0,0,1,0,0,"out-group",86,24,"1",67,40
"807",34,3,4,"both_low","0",71,2,"sub-004",3,6,0,1,0,1,-1,0,1,"out-group",87,34,"0",71,36
"808",31,3,1,"different","0",54,2,"sub-004",3,2,0,1,0,1,-1,0,1,"out-group",88,31,"0",54,29
"809",32,3,2,"different","1",60,2,"sub-004",2,4,1,1,0,0,-1,1,1,"out-group",89,32,"1",42,60
"810",14,1,4,"different","1",28,2,"sub-004",4,3,0,1,0,0,-1,0,1,"out-group",90,14,"1",46,28
"811",32,3,2,"different","1",67,2,"sub-004",2,4,1,1,0,0,-1,1,1,"out-group",91,32,"1",56,67
"812",14,1,4,"different","0",36,2,"sub-004",1,3,1,1,0,1,-1,1,1,"out-group",92,14,"0",36,35
"813",34,3,4,"both_low","1",41,2,"sub-004",4,6,1,0,0,0,-1,1,0,"out-group",93,34,"1",45,41
"814",43,4,3,"both_low","1",35,2,"sub-004",3,6,1,1,0,0,-1,1,1,"out-group",94,43,"1",36,35
"815",34,3,4,"both_low","1",47,2,"sub-004",4,6,1,0,0,0,-1,1,0,"out-group",95,34,"1",22,47
"816",34,3,4,"both_low","1",34,2,"sub-004",4,6,1,0,0,0,-1,1,0,"out-group",96,34,"1",30,34
"817",12,1,2,"both_high","1",56,2,"sub-004",2,1,1,0,0,0,1,1,0,"out-group",97,12,"1",48,56
"818",21,2,1,"both_high","1",79,2,"sub-004",1,1,1,1,0,0,1,1,1,"out-group",98,21,"1",65,79
"819",23,2,3,"different","0",58,2,"sub-004",2,4,1,1,0,1,1,1,1,"out-group",99,23,"0",58,33
"820",13,1,3,"different","0",68,2,"sub-004",1,2,1,1,0,1,1,1,1,"out-group",100,13,"0",68,37
"821",31,3,1,"different","1",61,2,"sub-004",1,2,1,1,0,0,1,1,1,"out-group",101,31,"1",26,61
"822",32,3,2,"different","1",66,2,"sub-004",2,4,1,1,0,0,1,1,1,"out-group",102,32,"1",62,66
"823",32,3,2,"different","1",56,2,"sub-004",2,4,1,1,0,0,1,1,1,"out-group",103,32,"1",35,56
"824",21,2,1,"both_high","0",66,2,"sub-004",2,1,1,0,0,1,1,1,0,"out-group",104,21,"0",66,61
"825",14,1,4,"different","0",27,2,"sub-004",1,3,1,0,0,1,1,1,0,"out-group",105,14,"0",27,48
"826",32,3,2,"different","1",59,2,"sub-004",2,4,1,0,0,0,1,1,0,"out-group",106,32,"1",42,59
"827",14,1,4,"different","0",50,2,"sub-004",1,3,1,0,0,1,1,1,0,"out-group",107,14,"0",50,39
"828",42,4,2,"different","1",61,2,"sub-004",2,5,1,0,0,0,1,1,0,"out-group",108,42,"1",52,61
"829",23,2,3,"different","1",18,2,"sub-004",3,4,0,0,0,0,1,0,0,"out-group",109,23,"1",72,18
"830",31,3,1,"different","1",93,2,"sub-004",1,2,1,0,0,0,1,1,0,"out-group",110,31,"1",44,93
"831",31,3,1,"different","1",47,2,"sub-004",1,2,1,0,0,0,1,1,0,"out-group",111,31,"1",19,47
"832",14,1,4,"different","0",38,2,"sub-004",1,3,1,0,0,1,1,1,0,"out-group",112,14,"0",38,44
"833",42,4,2,"different","1",52,2,"sub-004",2,5,1,0,0,0,1,1,0,"out-group",113,42,"1",46,52
"834",43,4,3,"both_low","1",48,2,"sub-004",3,6,1,1,0,0,-1,1,1,"out-group",114,43,"1",33,48
"835",43,4,3,"both_low","1",29,2,"sub-004",3,6,1,1,0,0,-1,1,1,"out-group",115,43,"1",43,29
"836",43,4,3,"both_low","0",45,2,"sub-004",4,6,1,0,0,1,-1,1,0,"out-group",116,43,"0",45,68
"837",13,1,3,"different","0",55,2,"sub-004",1,2,1,0,0,1,-1,1,0,"out-group",117,13,"0",55,53
"838",13,1,3,"different","0",45,2,"sub-004",1,2,1,0,0,1,-1,1,0,"out-group",118,13,"0",45,34
"839",43,4,3,"both_low","0",44,2,"sub-004",4,6,1,0,0,1,-1,1,0,"out-group",119,43,"0",44,20
"840",32,3,2,"different","1",63,2,"sub-004",2,4,1,0,0,0,-1,1,0,"out-group",120,32,"1",55,63
"841",13,1,3,"different","0",59,2,"sub-004",1,2,1,0,0,1,-1,1,0,"out-group",121,13,"0",59,32
"842",32,3,2,"different","1",64,2,"sub-004",2,4,1,0,0,0,-1,1,0,"out-group",122,32,"1",67,64
"843",41,4,1,"different","0",37,2,"sub-004",4,3,0,0,0,1,-1,0,0,"out-group",123,41,"0",37,57
"844",24,2,4,"different","0",69,2,"sub-004",2,5,1,0,0,1,-1,1,0,"out-group",124,24,"0",69,43
"845",14,1,4,"different","1",37,2,"sub-004",4,3,0,0,0,0,-1,0,0,"out-group",125,14,"1",41,37
"846",34,3,4,"both_low","0",61,2,"sub-004",3,6,0,1,0,1,-1,0,1,"out-group",126,34,"0",61,30
"847",21,2,1,"both_high","0",68,2,"sub-004",2,1,0,0,0,1,1,0,0,"out-group",127,21,"0",68,48
"848",24,2,4,"different","0",70,2,"sub-004",2,5,1,0,0,1,1,1,0,"out-group",128,24,"0",70,42
"849",23,2,3,"different","0",66,2,"sub-004",2,4,1,0,0,1,1,1,0,"out-group",129,23,"0",66,57
"850",43,4,3,"both_low","0",50,2,"sub-004",4,6,1,0,0,1,-1,1,0,"out-group",130,43,"0",50,38
"851",32,3,2,"different","0",25,2,"sub-004",3,4,0,0,0,1,-1,0,0,"out-group",131,32,"0",25,57
"852",31,3,1,"different","0",30,2,"sub-004",3,2,0,0,0,1,-1,0,0,"out-group",132,31,"0",30,58
"853",21,2,1,"both_high","1",42,2,"sub-004",1,1,0,1,0,0,1,0,1,"out-group",133,21,"1",62,42
"854",34,3,4,"both_low","0",36,2,"sub-004",3,6,0,1,0,1,-1,0,1,"out-group",134,34,"0",36,38
"855",23,2,3,"different","1",31,2,"sub-004",3,4,0,1,0,0,-1,0,1,"out-group",135,23,"1",57,31
"856",12,1,2,"both_high","1",69,2,"sub-004",2,1,0,0,0,0,1,0,0,"out-group",136,12,"1",62,69
"857",42,4,2,"different","1",70,2,"sub-004",2,5,1,0,0,0,1,1,0,"out-group",137,42,"1",38,70
"858",31,3,1,"different","1",62,2,"sub-004",1,2,1,0,0,0,1,1,0,"out-group",138,31,"1",12,62
"859",23,2,3,"different","1",39,2,"sub-004",3,4,0,0,0,0,1,0,0,"out-group",139,23,"1",57,39
"860",13,1,3,"different","1",34,2,"sub-004",3,2,0,0,0,0,1,0,0,"out-group",140,13,"1",69,34
"861",34,3,4,"both_low","1",33,2,"sub-004",4,6,0,0,0,0,-1,0,0,"out-group",141,34,"1",59,33
"862",23,2,3,"different","1",64,2,"sub-004",3,4,0,0,0,0,-1,0,0,"out-group",142,23,"1",49,64
"863",12,1,2,"both_high","1",60,2,"sub-004",2,1,0,0,0,0,1,0,0,"out-group",143,12,"1",89,60
"864",43,4,3,"both_low","0",39,2,"sub-004",4,6,0,0,0,1,-1,0,0,"out-group",144,43,"0",39,49
"865",31,3,1,"different","1",71,2,"sub-004",1,2,1,0,0,0,-1,1,0,"out-group",145,31,"1",14,71
"866",41,4,1,"different","1",54,2,"sub-004",1,3,1,0,0,0,-1,1,0,"out-group",146,41,"1",37,54
"867",31,3,1,"different","1",53,2,"sub-004",1,2,1,0,0,0,-1,1,0,"out-group",147,31,"1",47,53
"868",43,4,3,"both_low","1",32,2,"sub-004",3,6,1,1,0,0,-1,1,1,"out-group",148,43,"1",49,32
"869",42,4,2,"different","1",62,2,"sub-004",2,5,1,1,0,0,-1,1,1,"out-group",149,42,"1",40,62
"870",42,4,2,"different","1",54,2,"sub-004",2,5,1,1,0,0,-1,1,1,"out-group",150,42,"1",42,54
"871",41,4,1,"different","1",81,2,"sub-004",1,3,1,1,0,0,-1,1,1,"out-group",151,41,"1",43,81
"872",24,2,4,"different","0",54,2,"sub-004",2,5,1,1,0,1,-1,1,1,"out-group",152,24,"0",54,34
"873",41,4,1,"different","1",77,2,"sub-004",1,3,1,1,0,0,-1,1,1,"out-group",153,41,"1",37,77
"874",43,4,3,"both_low","0",35,2,"sub-004",4,6,1,0,0,1,-1,1,0,"out-group",154,43,"0",35,24
"875",32,3,2,"different","1",63,2,"sub-004",2,4,1,0,0,0,-1,1,0,"out-group",155,32,"1",46,63
"876",32,3,2,"different","1",54,2,"sub-004",2,4,1,0,0,0,-1,1,0,"out-group",156,32,"1",60,54
"877",43,4,3,"both_low","0",36,2,"sub-004",4,6,1,0,0,1,-1,1,0,"out-group",157,43,"0",36,66
"878",24,2,4,"different","0",68,2,"sub-004",2,5,1,0,0,1,-1,1,0,"out-group",158,24,"0",68,44
"879",42,4,2,"different","1",55,2,"sub-004",2,5,1,0,0,0,-1,1,0,"out-group",159,42,"1",36,55
"880",24,2,4,"different","0",59,2,"sub-004",2,5,1,0,0,1,-1,1,0,"out-group",160,24,"0",59,46
"881",23,2,3,"different","0",62,2,"sub-004",2,4,1,0,0,1,-1,1,0,"out-group",161,23,"0",62,28
"882",41,4,1,"different","1",67,2,"sub-004",1,3,1,0,0,0,-1,1,0,"out-group",162,41,"1",43,67
"883",12,1,2,"both_high","0",82,2,"sub-004",1,1,1,1,0,1,1,1,1,"out-group",163,12,"0",82,64
"884",34,3,4,"both_low","1",37,2,"sub-004",4,6,1,0,0,0,-1,1,0,"out-group",164,34,"1",41,37
"885",13,1,3,"different","0",74,2,"sub-004",1,2,1,0,0,1,-1,1,0,"out-group",165,13,"0",74,63
"886",21,2,1,"both_high","1",72,2,"sub-004",1,1,1,1,0,0,1,1,1,"out-group",166,21,"1",64,72
"887",34,3,4,"both_low","1",41,2,"sub-004",4,6,1,0,0,0,-1,1,0,"out-group",167,34,"1",43,41
"888",23,2,3,"different","0",58,2,"sub-004",2,4,1,0,0,1,-1,1,0,"out-group",168,23,"0",58,44
"889",41,4,1,"different","1",91,2,"sub-004",1,3,1,0,0,0,-1,1,0,"out-group",169,41,"1",41,91
"890",12,1,2,"both_high","1",50,2,"sub-004",2,1,1,0,0,0,1,1,0,"out-group",170,12,"1",76,50
"891",21,2,1,"both_high","0",53,2,"sub-004",2,1,1,0,0,1,1,1,0,"out-group",171,21,"0",53,86
"892",34,3,4,"both_low","1",49,2,"sub-004",4,6,1,0,0,0,-1,1,0,"out-group",172,34,"1",57,49
"893",43,4,3,"both_low","0",49,2,"sub-004",4,6,1,0,0,1,-1,1,0,"out-group",173,43,"0",49,49
"894",41,4,1,"different","1",82,2,"sub-004",1,3,1,0,0,0,-1,1,0,"out-group",174,41,"1",43,82
"895",42,4,2,"different","1",58,2,"sub-004",2,5,1,0,0,0,-1,1,0,"out-group",175,42,"1",40,58
"896",24,2,4,"different","0",71,2,"sub-004",2,5,1,0,0,1,-1,1,0,"out-group",176,24,"0",71,31
"897",12,1,2,"both_high","0",65,2,"sub-004",1,1,1,1,0,1,1,1,1,"out-group",177,12,"0",65,56
"898",34,3,4,"both_low","1",47,2,"sub-004",4,6,1,0,0,0,-1,1,0,"out-group",178,34,"1",51,47
"899",24,2,4,"different","0",61,2,"sub-004",2,5,1,0,0,1,-1,1,0,"out-group",179,24,"0",61,38
"900",31,3,1,"different","1",54,2,"sub-004",1,2,1,0,0,0,-1,1,0,"out-group",180,31,"1",37,54
"901",41,4,1,"different","0",47,2,"sub-004",4,3,0,0,0,1,-1,0,0,"in-group",1,41,"0",47,51
"902",24,2,4,"different","1",52,2,"sub-004",4,5,0,0,0,0,-1,0,0,"in-group",2,24,"1",62,52
"903",42,4,2,"different","1",51,2,"sub-004",2,5,1,0,0,0,-1,1,0,"in-group",3,42,"1",32,51
"904",21,2,1,"both_high","1",58,2,"sub-004",1,1,1,1,0,0,1,1,1,"in-group",4,21,"1",59,58
"905",34,3,4,"both_low","1",44,2,"sub-004",4,6,1,0,0,0,-1,1,0,"in-group",5,34,"1",47,44
"906",34,3,4,"both_low","1",43,2,"sub-004",4,6,1,0,0,0,-1,1,0,"in-group",6,34,"1",24,43
"907",13,1,3,"different","0",51,2,"sub-004",1,2,1,0,0,1,-1,1,0,"in-group",7,13,"0",51,63
"908",43,4,3,"both_low","1",55,2,"sub-004",3,6,1,1,0,0,-1,1,1,"in-group",8,43,"1",41,55
"909",12,1,2,"both_high","1",66,2,"sub-004",2,1,1,0,0,0,1,1,0,"in-group",9,12,"1",48,66
"910",31,3,1,"different","0",60,2,"sub-004",3,2,0,0,0,1,1,0,0,"in-group",10,31,"0",60,81
"911",12,1,2,"both_high","0",72,2,"sub-004",1,1,0,1,0,1,1,0,1,"in-group",11,12,"0",72,64
"912",31,3,1,"different","1",75,2,"sub-004",1,2,1,1,0,0,1,1,1,"in-group",12,31,"1",36,75
"913",23,2,3,"different","1",9,2,"sub-004",3,4,0,1,0,0,1,0,1,"in-group",13,23,"1",61,9
"914",34,3,4,"both_low","1",42,2,"sub-004",4,6,0,0,0,0,-1,0,0,"in-group",14,34,"1",39,42
"915",34,3,4,"both_low","0",42,2,"sub-004",3,6,0,1,0,1,-1,0,1,"in-group",15,34,"0",42,35
"916",13,1,3,"different","0",58,2,"sub-004",1,2,1,1,0,1,-1,1,1,"in-group",16,13,"0",58,25
"917",42,4,2,"different","1",62,2,"sub-004",2,5,1,1,0,0,-1,1,1,"in-group",17,42,"1",34,62
"918",21,2,1,"both_high","1",39,2,"sub-004",1,1,1,1,0,0,1,1,1,"in-group",18,21,"1",63,39
"919",23,2,3,"different","0",53,2,"sub-004",2,4,1,1,0,1,1,1,1,"in-group",19,23,"0",53,23
"920",23,2,3,"different","0",50,2,"sub-004",2,4,1,1,0,1,1,1,1,"in-group",20,23,"0",50,40
"921",43,4,3,"both_low","0",38,2,"sub-004",4,6,1,0,0,1,-1,1,0,"in-group",21,43,"0",38,52
"922",34,3,4,"both_low","1",33,2,"sub-004",4,6,1,0,0,0,-1,1,0,"in-group",22,34,"1",32,33
"923",41,4,1,"different","1",43,2,"sub-004",1,3,1,0,0,0,-1,1,0,"in-group",23,41,"1",43,43
"924",34,3,4,"both_low","0",40,2,"sub-004",3,6,1,1,0,1,-1,1,1,"in-group",24,34,"0",40,37
"925",41,4,1,"different","1",34,2,"sub-004",1,3,1,1,0,0,-1,1,1,"in-group",25,41,"1",39,34
"926",24,2,4,"different","0",54,2,"sub-004",2,5,1,1,0,1,-1,1,1,"in-group",26,24,"0",54,49
"927",13,1,3,"different","0",73,2,"sub-004",1,2,1,1,0,1,-1,1,1,"in-group",27,13,"0",73,14
"928",23,2,3,"different","1",55,2,"sub-004",3,4,0,1,0,0,-1,0,1,"in-group",28,23,"1",49,55
"929",24,2,4,"different","1",37,2,"sub-004",4,5,0,1,0,0,-1,0,1,"in-group",29,24,"1",66,37
"930",41,4,1,"different","1",70,2,"sub-004",1,3,1,1,0,0,-1,1,1,"in-group",30,41,"1",28,70
"931",12,1,2,"both_high","0",54,2,"sub-004",1,1,1,1,0,1,1,1,1,"in-group",31,12,"0",54,67
"932",41,4,1,"different","1",38,2,"sub-004",1,3,1,1,0,0,1,1,1,"in-group",32,41,"1",42,38
"933",34,3,4,"both_low","1",44,2,"sub-004",4,6,1,0,0,0,-1,1,0,"in-group",33,34,"1",57,44
"934",34,3,4,"both_low","1",51,2,"sub-004",4,6,1,0,0,0,-1,1,0,"in-group",34,34,"1",34,51
"935",42,4,2,"different","1",69,2,"sub-004",2,5,1,0,0,0,-1,1,0,"in-group",35,42,"1",41,69
"936",12,1,2,"both_high","0",55,2,"sub-004",1,1,1,1,0,1,1,1,1,"in-group",36,12,"0",55,58
"937",13,1,3,"different","0",50,2,"sub-004",1,2,1,1,0,1,1,1,1,"in-group",37,13,"0",50,69
"938",32,3,2,"different","0",37,2,"sub-004",3,4,0,1,0,1,1,0,1,"in-group",38,32,"0",37,57
"939",31,3,1,"different","1",64,2,"sub-004",1,2,1,1,0,0,1,1,1,"in-group",39,31,"1",67,64
"940",32,3,2,"different","1",57,2,"sub-004",2,4,1,1,0,0,1,1,1,"in-group",40,32,"1",22,57
"941",21,2,1,"both_high","1",52,2,"sub-004",1,1,1,1,0,0,1,1,1,"in-group",41,21,"1",65,52
"942",31,3,1,"different","1",53,2,"sub-004",1,2,1,1,0,0,1,1,1,"in-group",42,31,"1",41,53
"943",32,3,2,"different","1",57,2,"sub-004",2,4,1,1,0,0,1,1,1,"in-group",43,32,"1",50,57
"944",42,4,2,"different","1",56,2,"sub-004",2,5,1,1,0,0,1,1,1,"in-group",44,42,"1",48,56
"945",14,1,4,"different","0",56,2,"sub-004",1,3,1,1,0,1,1,1,1,"in-group",45,14,"0",56,29
"946",13,1,3,"different","1",39,2,"sub-004",3,2,0,1,0,0,1,0,1,"in-group",46,13,"1",88,39
"947",34,3,4,"both_low","1",42,2,"sub-004",4,6,0,0,0,0,-1,0,0,"in-group",47,34,"1",13,42
"948",14,1,4,"different","1",48,2,"sub-004",4,3,0,0,0,0,-1,0,0,"in-group",48,14,"1",91,48
"949",14,1,4,"different","0",47,2,"sub-004",1,3,1,0,0,1,-1,1,0,"in-group",49,14,"0",47,45
"950",42,4,2,"different","1",58,2,"sub-004",2,5,1,0,0,0,-1,1,0,"in-group",50,42,"1",40,58
"951",31,3,1,"different","1",47,2,"sub-004",1,2,1,0,0,0,-1,1,0,"in-group",51,31,"1",45,47
"952",32,3,2,"different","1",64,2,"sub-004",2,4,1,0,0,0,-1,1,0,"in-group",52,32,"1",18,64
"953",32,3,2,"different","0",34,2,"sub-004",3,4,0,0,0,1,-1,0,0,"in-group",53,32,"0",34,67
"954",32,3,2,"different","0",53,2,"sub-004",3,4,0,0,0,1,-1,0,0,"in-group",54,32,"0",53,65
"955",42,4,2,"different","1",51,2,"sub-004",2,5,1,0,0,0,-1,1,0,"in-group",55,42,"1",40,51
"956",23,2,3,"different","0",64,2,"sub-004",2,4,1,0,0,1,-1,1,0,"in-group",56,23,"0",64,30
"957",13,1,3,"different","0",87,2,"sub-004",1,2,1,0,0,1,-1,1,0,"in-group",57,13,"0",87,64
"958",23,2,3,"different","1",56,2,"sub-004",3,4,0,0,0,0,-1,0,0,"in-group",58,23,"1",62,56
"959",21,2,1,"both_high","1",50,2,"sub-004",1,1,0,1,0,0,1,0,1,"in-group",59,21,"1",54,50
"960",14,1,4,"different","0",69,2,"sub-004",1,3,1,1,0,1,1,1,1,"in-group",60,14,"0",69,40
"961",43,4,3,"both_low","0",36,2,"sub-004",4,6,1,0,0,1,-1,1,0,"in-group",61,43,"0",36,27
"962",32,3,2,"different","1",55,2,"sub-004",2,4,1,0,0,0,-1,1,0,"in-group",62,32,"1",52,55
"963",13,1,3,"different","1",44,2,"sub-004",3,2,0,0,0,0,-1,0,0,"in-group",63,13,"1",67,44
"964",23,2,3,"different","0",70,2,"sub-004",2,4,1,0,0,1,-1,1,0,"in-group",64,23,"0",70,48
"965",34,3,4,"both_low","1",47,2,"sub-004",4,6,1,0,0,0,-1,1,0,"in-group",65,34,"1",38,47
"966",32,3,2,"different","1",68,2,"sub-004",2,4,1,0,0,0,-1,1,0,"in-group",66,32,"1",30,68
"967",31,3,1,"different","1",29,2,"sub-004",1,2,1,0,0,0,-1,1,0,"in-group",67,31,"1",57,29
"968",24,2,4,"different","0",60,2,"sub-004",2,5,1,0,0,1,-1,1,0,"in-group",68,24,"0",60,43
"969",13,1,3,"different","0",66,2,"sub-004",1,2,1,0,0,1,-1,1,0,"in-group",69,13,"0",66,37
"970",31,3,1,"different","0",41,2,"sub-004",3,2,0,0,0,1,-1,0,0,"in-group",70,31,"0",41,55
"971",31,3,1,"different","1",32,2,"sub-004",1,2,1,0,0,0,-1,1,0,"in-group",71,31,"1",50,32
"972",21,2,1,"both_high","0",61,2,"sub-004",2,1,1,0,0,1,1,1,0,"in-group",72,21,"0",61,89
"973",31,3,1,"different","1",63,2,"sub-004",1,2,1,0,0,0,1,1,0,"in-group",73,31,"1",42,63
"974",41,4,1,"different","1",45,2,"sub-004",1,3,1,0,0,0,1,1,0,"in-group",74,41,"1",36,45
"975",13,1,3,"different","0",38,2,"sub-004",1,2,1,0,0,1,1,1,0,"in-group",75,13,"0",38,25
"976",41,4,1,"different","1",57,2,"sub-004",1,3,1,0,0,0,1,1,0,"in-group",76,41,"1",34,57
"977",43,4,3,"both_low","0",38,2,"sub-004",4,6,1,0,0,1,-1,1,0,"in-group",77,43,"0",38,32
"978",13,1,3,"different","0",86,2,"sub-004",1,2,1,0,0,1,-1,1,0,"in-group",78,13,"0",86,46
